src,rel,dst,src_label,dst_label,row_id
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,15368
node:b66ca7b81154bd22,is,node:ee7d7df4366777c2,value,1.0,15368
node:8987dddee8db0aa6,is,node:ee7d7df4366777c2,criticality,1.0,15368
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,15368
node:b66ca7b81154bd22,is,node:1c9898c2a5f6f9bf,value,0.0,15368
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,15368
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,15368
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,15368
node:1dc98cc9a40e5a79,is,node:8b4f86d6db71f504,date,2023-06-21 09:30:00.000,15368
node:f02496fb1c3a429d,is,node:8dbc4b2fc10ad499,title,NM-21,15368
node:9e0a3afd66f4fadf,title of is,node:8dbc4b2fc10ad499,case,NM-21,15368
node:afc97a12f07d4317,is,node:b7a3802d43e0d4cc,General Business Unit involved,REMS,15368
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,15368
node:efb0833c3b6eb969,is,node:290ac6c785f40072,specific Business Unit,Flexibles,15368
node:02b2c2d0700811c7,is,node:290ac6c785f40072,Business Unit,Flexibles,15368
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,15368
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,15368
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,15368
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,15368
node:99ac13c2bb0f4fc7,is,node:f4db1b72c351b0c7,client,FLEXI FRANCE,15368
node:9e0a3afd66f4fadf,was reported on,node:93587a3bbf81c6ff,case,2023-06-22,15368
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,15368
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,15368
node:fd062c23cbff59ef,was,node:ee7d7df4366777c2,loss potential severity,1.0,15368
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,15368
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,15368
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,15368
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,15368
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,15368
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,15368
node:2809263c1552cd5a,is,node:746dde33a31af626,location code,TFMC429,15368
node:f59c096b3321a5ef,code of is,node:746dde33a31af626,incident,TFMC429,15368
node:e9934b8bedf121b2,fabricate,node:2cf7405399bedd39,it,plug for bullnose,23227
node:e9934b8bedf121b2,was,node:974a3c2dfd4bb443,it,necessary,23227
node:e9934b8bedf121b2,complete,node:bb5e51a199bbd314,it,deployment of end of VB-203 Service,23227
node:e9934b8bedf121b2,complete,node:8c24e90cbc58d3d2,it,deployment of end of VB-203 Service umbilical,23227
node:e9934b8bedf121b2,complete,node:00f724105b5c8782,it,deployment of end,23227
node:e9934b8bedf121b2,complete,node:68fd8b3df659fafc,it,deployment of 2nd end of VB-203 Service umbilical,23227
node:e9934b8bedf121b2,complete,node:ef6be4ec5e0f7993,it,deployment,23227
node:e9934b8bedf121b2,fabricate,node:675c5d1ac8aac6be,it,blanking plug for bullnose,23227
node:e9934b8bedf121b2,complete,node:a741dffdddf2fbeb,it,deployment of 2nd end of VB-203 Service,23227
node:e9934b8bedf121b2,complete,node:bdec624860f153ec,it,deployment of 2nd end,23227
node:e9934b8bedf121b2,fabricate,node:3f9fcd291a766784,it,plug,23227
node:e9934b8bedf121b2,fabricate,node:9fcff97acef1a724,it,blanking plug,23227
node:faea975b9f7b1faa,in,node:14f66fafcea22fda,welder,workshop on deck,23227
node:c1e6cdc99ef93f86,fabricating cap on,node:0fead7caf12eeb50,OVLS mechanical tech,lathe,23227
node:385c624ac3cde953,fabricating cap on,node:0fead7caf12eeb50,OVLS tech,lathe,23227
node:385c624ac3cde953,was,node:879a21685c2911fd,OVLS tech,tasked,23227
node:385c624ac3cde953,fabricating,node:f377b972c1be3608,OVLS tech,cap,23227
node:c1e6cdc99ef93f86,was,node:879a21685c2911fd,OVLS mechanical tech,tasked,23227
node:c1e6cdc99ef93f86,fabricating,node:f377b972c1be3608,OVLS mechanical tech,cap,23227
node:615e6822b90d2a48,presented,node:36e3049422f2d1a3,IP,himself,23227
node:615e6822b90d2a48,went for,node:26120aedc64dbba8,IP,his dinner,23227
node:ebf0acaf5530fc0e,was,node:6b7b9049901e6ef5,Medic,called,23227
node:50c73572f8aaa558,took,node:a371b5095d3c49fd,consultation,place,23227
node:ebf0acaf5530fc0e,administered,node:5fecc59b37593640,Medic,pain relief,23227
node:ebf0acaf5530fc0e,administered,node:9b9d9f0a7e370fdf,Medic,medication,23227
node:ebf0acaf5530fc0e,administered,node:fb448efbae50f0d7,Medic,anti-inflammatory medication,23227
node:7b29dd2ffc493f91,is,node:894065640d54ba3b,Findings IP,due,23227
node:7b29dd2ffc493f91,disembark,node:e5f8e1ef19ac2663,Findings IP,day,23227
node:7b29dd2ffc493f91,disembark,node:acec0c42d4e95674,Findings IP,day after incident,23227
node:006fcb419ddbb3c3,is,node:ec086c576e6b582d,knee,inflamed,23227
node:3c70a72c083e3440,is,node:ec086c576e6b582d,left knee,inflamed,23227
node:0fead7caf12eeb50,is often used by,node:c3c7963af441efa7,Lathe,authorised crew,23227
node:0fead7caf12eeb50,is used by,node:28040c9a98ca4ebf,Lathe,crew,23227
node:f5b142655b8cebda,spent,node:903be2effffde8b3,he,2 separate sessions,23227
node:f5b142655b8cebda,spent,node:9f30ec0800032e13,he,2 sessions of 20 minutes,23227
node:f5b142655b8cebda,carry out,node:b434b2ba011b7767,he,task,23227
node:0fead7caf12eeb50,is,node:fc2a85feeb0d422b,Lathe,often used,23227
node:f5b142655b8cebda,spent,node:30134020f1ab6ad5,he,2 sessions,23227
node:0fead7caf12eeb50,is used by,node:c3c7963af441efa7,Lathe,authorised crew,23227
node:0fead7caf12eeb50,is,node:c6cd1a74cdb90fb9,Lathe,used,23227
node:f5b142655b8cebda,spent,node:244ef66659ac350b,he,2 separate sessions of 20 minutes,23227
node:0fead7caf12eeb50,is often used by,node:28040c9a98ca4ebf,Lathe,crew,23227
node:5d05bfca8c14c728,cutting,node:f1b7471f975b5144,screw,activities,23227
node:e9934b8bedf121b2,utilise,node:6ff21577b6133371,it,brake system,23227
node:0fead7caf12eeb50,is,node:4c59b323a65043e1,lathe,mounted,23227
node:0fead7caf12eeb50,is mounted,node:2045ebbc0782304c,lathe,commonly seen on vessels,23227
node:0fead7caf12eeb50,is mounted,node:a9521174b2b0184e,lathe,seen,23227
node:0fead7caf12eeb50,is,node:a9521174b2b0184e,lathe,seen,23227
node:0fead7caf12eeb50,is mounted on,node:935ea20fd2a176c0,lathe,plinth,23227
node:0fead7caf12eeb50,is,node:9e03a64f62fa6752,lathe,commonly seen,23227
node:0fead7caf12eeb50,is mounted,node:9e03a64f62fa6752,lathe,commonly seen,23227
node:0fead7caf12eeb50,is seen on,node:45e75d6e9ad78961,lathe,vessels,23227
node:0fead7caf12eeb50,is commonly seen on,node:45e75d6e9ad78961,lathe,vessels,23227
node:0fead7caf12eeb50,is mounted,node:b2d3f942b9864e43,lathe,seen on vessels,23227
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,23227
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,23227
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,23227
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,23227
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,23227
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,23227
node:9e0a3afd66f4fadf,is,node:a0bc746ddfb69b1b,case,Has occurred,23227
node:9e0a3afd66f4fadf,is,node:193ad9ad8dec6fbf,case,Has occurred in our company,23227
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,23227
node:8987dddee8db0aa6,is,node:c5c11887218b0e4c,criticality,4.0,23227
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,23227
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,23227
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,23227
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,23227
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,23227
node:1dc98cc9a40e5a79,is,node:86e9395700e4b240,date,2024-08-29 09:15:00.000,23227
node:4f4eb99925bb866c,experiences knee pain during,node:98072af9ae029af9,crew member,operation of lathe,23227
node:f02496fb1c3a429d,is,node:e24086c2ee9fc0ff,title,North Sea Atlantic,23227
node:4f4eb99925bb866c,experiences,node:3761afc9fb21f1a8,crew member,knee pain,23227
node:4f4eb99925bb866c,experiences knee pain during,node:39845bc223cbfdac,crew member,operation,23227
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,23227
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,23227
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,23227
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,23227
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,23227
node:02b2c2d0700811c7,is,node:0a8aa232494d650c,Business Unit,Projects,23227
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,23227
node:5322bd41eb35fa05,is,node:60fdd072acef32f5,name,300685C001,23227
node:99ac13c2bb0f4fc7,is,node:ff834b2c3a9705b3,client,EQUINOR ENERGY AS,23227
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,23227
node:9e0a3afd66f4fadf,was reported on,node:664fc67e1afd348c,case,2024-08-29,23227
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,23227
node:fd062c23cbff59ef,was,node:ee7d7df4366777c2,loss potential severity,1.0,23227
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,23227
node:1dc98cc9a40e5a79,is,node:ce3c620141f91a8c,date,2024-09-10,23227
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,23227
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,23227
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,23227
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,23227
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,23227
node:3dc2d5f80ef9d4ee,is,node:fdd9c4ff6211556b,operating center,TPNORGE,23227
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,23227
node:f59c096b3321a5ef,code of is,node:f4128d3a19eba410,incident,TFMC509,23227
node:2809263c1552cd5a,is,node:f4128d3a19eba410,location code,TFMC509,23227
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,23227
node:a404ffc47c86e9b6,SOBRE,node:c31fa874d9fcb479,SE ABLA CON EL PERSONAL DUEÑOS DEL AREA,LAS CONDICIONES QUE TIENE EL CONTRA POZO PARA PODER INGRESAR REALIZAR LAS ACTIVIDADES,29446
node:a404ffc47c86e9b6,SOBRE,node:91d6cd45ecde24e3,SE ABLA CON EL PERSONAL DUEÑOS DEL AREA,SE REALIZA UNA CHARLA SOBRE LAS RECOMENDACIONES MANTENER ACHICADO EL CONTRA POZO Y TAMBIEN EVITAR UNA CONTAMINACION AL MEDIO AMBIENTE,29446
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,29446
node:f65bceae9e1f5084,is,node:180f9ff29c9bccc1,description,Significant,29446
node:1a345cef2abea8d3,is,node:67f61e3da5145b1a,severity value,3.0,29446
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,29446
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,29446
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,29446
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,29446
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,29446
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,29446
node:107af1ad6cd438ad,occurs,node:19f1995a09848a5b,Activity,quarterly,29446
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,29446
node:8987dddee8db0aa6,is,node:ecbe613e47a50e47,criticality,16.0,29446
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,29446
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,29446
node:1dc98cc9a40e5a79,is,node:d933de0f809cc89c,date,2024-09-30 14:00:00.000,29446
node:f02496fb1c3a429d,is,node:9cb0235dfb531b2c,title,OBSERVACION,29446
node:afc97a12f07d4317,is,node:50ab6bc779fa9600,General Business Unit involved,Surface,29446
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,29446
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,29446
node:efb0833c3b6eb969,is,node:3f49d0867da0801b,specific Business Unit,Surface Americas,29446
node:02b2c2d0700811c7,is,node:3f49d0867da0801b,Business Unit,Surface Americas,29446
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,29446
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,29446
node:5322bd41eb35fa05,is,node:1d74ee50c3e1d200,name,NA,29446
node:99ac13c2bb0f4fc7,is,node:b2cb7d8a3b088acf,client,FMC COLOMBIA,29446
node:beef3462beb17905,are Line of,node:e750fd61f3fffbc8,life rules,Fire,29446
node:beef3462beb17905,are,node:5da22bd0f1da454f,life rules,Line,29446
node:ccc83dc829b0c87c,are,node:5da22bd0f1da454f,life saving rules,Line,29446
node:ccc83dc829b0c87c,are Line of,node:e750fd61f3fffbc8,life saving rules,Fire,29446
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,29446
node:9e0a3afd66f4fadf,was reported on,node:33c778e1a0e2c1a2,case,2024-10-01,29446
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,29446
node:fd062c23cbff59ef,was,node:67f61e3da5145b1a,loss potential severity,3.0,29446
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,29446
node:1dc98cc9a40e5a79,is,node:ea2a8d9658bb4b83,date,2025-06-27,29446
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,29446
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,29446
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,29446
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,29446
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,29446
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,29446
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,29446
node:2809263c1552cd5a,is,node:56a5da3e695db977,location code,TFMC672,29446
node:f59c096b3321a5ef,code of is,node:56a5da3e695db977,incident,TFMC672,29446
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,11478
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,11478
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,11478
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,11478
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,11478
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,11478
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,11478
node:8987dddee8db0aa6,is,node:498b3797c1ffeb8d,criticality,8.0,11478
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,11478
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,11478
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,11478
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,11478
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,11478
node:af37b94b74201925,is,node:13df5ff2ec8b445c,time,2022-11-16 18:39:00.000,11478
node:f02496fb1c3a429d,is,node:17074894aec82854,title,Poste de iluminação,11478
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,11478
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,11478
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,11478
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,11478
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,11478
node:02b2c2d0700811c7,is,node:0a8aa232494d650c,Business Unit,Projects,11478
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,11478
node:ace9b0eac87cb97b,name of is,node:1eafbb5b31fdb893,project,072546C001,11478
node:5322bd41eb35fa05,is,node:1eafbb5b31fdb893,name,072546C001,11478
node:99ac13c2bb0f4fc7,is,node:9e65ab9ef645443f,client,PETROBRAS,11478
node:d9d10f1dc86defd4,is,node:68d037e05a11bb4f,case categorization,Equipment condition,11478
node:9e0a3afd66f4fadf,was reported on,node:0d581efffd8dadac,case,2022-11-16,11478
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,11478
node:8045bc4ef3beffa2,is,node:4a8e93a758aa940d,status,Open,11478
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,11478
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,11478
node:3dc2d5f80ef9d4ee,is,node:87e6f979dbf54aa1,operating center,TPBRASIL,11478
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,11478
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,11478
node:f59c096b3321a5ef,code of is,node:56141ee5e708ad58,incident,TFMC653,11478
node:2809263c1552cd5a,is,node:56141ee5e708ad58,location code,TFMC653,11478
node:d4bdc6789cb8eca0,encountered,node:f9c6c3ca90800b44,team,landout issues,30289
node:d4bdc6789cb8eca0,encountered,node:9716320e275e4ff7,team,landout issues on BTC interface,30289
node:d4bdc6789cb8eca0,working on,node:e25ce3285099e97e,team,THHTT,30289
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,30289
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,30289
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,30289
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,30289
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,30289
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,30289
node:b66ca7b81154bd22,is,node:ee7d7df4366777c2,value,1.0,30289
node:8987dddee8db0aa6,is,node:ee7d7df4366777c2,criticality,1.0,30289
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,30289
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,30289
node:1dc98cc9a40e5a79,is,node:e3ce03587073ae84,date,2025-08-02 15:55:00.000,30289
node:d4bdc6789cb8eca0,encountered,node:f9c6c3ca90800b44,team,landout issues,30289
node:9e0a3afd66f4fadf,title of is,node:606a596c632a0db5,case,Good Practice,30289
node:9e0a3afd66f4fadf,title of is,node:eb8e33e21ad8bcff,case,Working Practice,30289
node:f02496fb1c3a429d,is,node:eb8e33e21ad8bcff,title,Working Practice,30289
node:f02496fb1c3a429d,is,node:b8549b51af74a3a1,title,Good Working Practice,30289
node:f02496fb1c3a429d,is,node:606a596c632a0db5,title,Good Practice,30289
node:9e0a3afd66f4fadf,title of is,node:b8549b51af74a3a1,case,Good Working Practice,30289
node:d4bdc6789cb8eca0,working on,node:e25ce3285099e97e,team,THHTT,30289
node:9e0a3afd66f4fadf,title of is,node:9f5a2d4efa86e1fb,case,Practice,30289
node:f02496fb1c3a429d,is,node:9f5a2d4efa86e1fb,title,Practice,30289
